ID,NaaNH,SaaNH,n9FaHRing,n6aHRing,naHRing,n10FaHRing,NaaN,SaaN,nFaHRing,nFHRing,nHRing,n6HRing,NaasN,SMR_VSA3,naRing,nBondsA,SlogP_VSA8,JGI5,PEOE_VSA2,SaasN,MATS1c,n9FHRing,nN,PEOE_VSA1,SlogP_VSA1,JGI4,n6aRing,nBondsM,MATS3i,GATS4c,MATS2c,NsOH,SRW07,SRW09,SMR_VSA9,C3SP2,C2SP2,C1SP2,nHBDon,PEOE_VSA3,Xch-6d,nBase,AATSC5i,SlogP_VSA6,BIC2,ATSC1c,AATSC3i,FCSP3,AATS8d,SssNH
CHEMBL550483,0,0.0,1,2,3,1,4,18.39593248,2,2,3,2,0,19.93591408,5,27,32.63787806,0.019992492,0.0,0.0,-0.5540662239999999,1,5,5.316788604,5.316788604,0.038347953,4,27,-0.023028915,1.296672909,0.100790234,0,4.59511985,6.580639137,11.51833249,1,16,2,1,19.93591408,0.456930271,0,0.063815335,66.17420996,0.738708423,-0.327667396,-0.04144356,0.047619048,3.06741573,3.4536229210000005
CHEMBL1835623,0,0.0,1,2,4,0,4,17.56855193,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021873522000000003,4.983978521,3.10176371,-0.444193507,1,7,5.316788604,5.316788604,0.04314059,3,28,-0.020182421,0.838494196,0.08395129,0,5.351858133,7.423568444,22.51475897,2,14,3,1,22.96200945,0.55274943,0,0.067640452,67.25194377,0.795428328,-0.33606926299999995,-0.056371609,0.045454545,3.27,2.824160735
CHEMBL1824432,0,0.0,0,2,3,1,4,18.07845859,1,1,3,2,1,24.73242031,5,28,33.54816041,0.022233333,24.42827568,1.596256692,-0.364626967,0,7,5.316788604,5.316788604,0.038137255,4,30,0.11113279,0.8920032929999999,-0.134137693,0,4.727387819,6.842683282,28.58398029,3,16,4,1,0.0,0.497193875,0,-0.226371357,79.25420140000001,0.7669483559999999,-0.298463715,0.194576886,0.076923077,3.074380165,2.821912268
CHEMBL1828640,1,2.931798469,0,2,4,0,4,17.35920466,0,0,4,2,1,29.9458054,4,22,33.77213846,0.017482638999999998,19.74844179,1.7647373919999998,-0.079421802,0,6,0.0,0.0,0.027979798,2,22,0.030309425,0.602767344,-0.318471716,0,5.283203728999999,7.2730925960000015,33.77213846,3,8,5,1,0.0,0.507370681,0,-0.209828728,61.3160532,0.825510176,-0.0425444,0.054638340999999986,0.05882352900000001,2.779661017,0.0
CHEMBL1829512,1,2.969760485,0,3,4,0,4,18.10340451,0,0,5,4,0,30.04920891,4,23,33.77213846,0.021666667,15.06663885,0.0,-0.251949607,0,7,9.799819462,4.899909731,0.023585859,3,23,0.022897826,0.75536565,-0.199922083,0,4.59511985,6.605297921,33.77213846,3,10,5,1,4.983978521,0.488144836,1,0.098873418,67.25194377,0.772306174,-0.18820752,0.0387894,0.217391304,2.978021978,0.0
CHEMBL1271470,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0,9.799819462,3,18,11.27014384,0.025863248,14.38361155,0.0,-0.5259636520000001,1,5,25.3333064,15.53348694,0.035978836,3,22,-0.086696426,1.119257189,0.012436063999999998,0,4.844187086,7.03438793,0.0,4,16,3,2,0.0,0.48847624,1,0.283444935,72.79640482,0.7046212609999999,-0.622697208,-0.132036066,0.233333333,2.617977528,6.364871769
CHEMBL496861,0,0.0,0,0,0,0,0,0.0,0,1,2,1,0,9.799819462,3,18,11.27014384,0.022094718,14.488984099999998,0.0,-0.492426928,1,4,15.53348694,10.63357721,0.036746032000000005,3,21,-0.178528868,1.103447331,0.020123251,0,4.844187086,7.03438793,0.0,5,15,2,2,0.0,0.5905383129999999,1,0.109287283,72.79640482,0.7140892679999999,-0.469400552,-0.269750909,0.266666667,2.695652174,6.484244192
CHEMBL1272291,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0,9.799819462,3,18,11.27014384,0.027987118,14.38361155,0.0,-0.527598219,1,5,25.3333064,15.53348694,0.034871795,3,22,-0.010630137,1.097772221,0.068956844,0,4.844187086,7.03438793,0.0,4,16,3,2,0.0,0.48847624,1,0.203911932,72.79640482,0.714869695,-0.619042931,-0.016064923999999998,0.258064516,2.492462312,6.390492804
CHEMBL2325040,0,0.0,0,2,3,1,5,22.43071261,1,1,3,2,1,29.9458054,5,28,28.1086437,0.018049517,9.967957042,1.808341837,-0.33762026700000003,0,6,0.0,0.0,0.036111111,4,28,-0.030786015,1.041427312,-0.065796521,0,4.727387819,6.842683282,17.07524226,2,16,3,0,4.983978521,0.515922614,0,-0.066056807,79.12372490000001,0.71013135,-0.14728209,-0.053473492,0.086956522,2.9727272730000003,0.0
CHEMBL2324828,0,0.0,0,2,3,1,5,22.35936753,1,1,3,2,1,29.9458054,4,22,28.1086437,0.018439153,9.967957042,1.833527022,-0.388301209,0,6,0.0,0.0,0.040067751,3,22,-0.057865902,0.986947125,-0.041596905,0,4.727387819,6.842683282,17.07524226,1,11,3,0,4.983978521,0.413860541,0,0.018291161,48.79188955,0.7723804790000001,-0.155882931,-0.09620326,0.28571428600000004,2.620689655,0.0
CHEMBL3260629,1,3.390129047,1,2,4,0,4,17.96552388,1,1,4,2,1,34.44990352,5,27,28.2924127,0.018660131,4.983978521,1.709336133,-0.430597658,1,8,15.20067686,5.316788604,0.04291939,3,27,-0.075794843,1.147785765,-0.129859874,0,5.351858133,7.412764017000001,22.64523548,2,14,3,2,18.87376998,0.565235256,1,-0.309791774,61.05510019,0.791322552,-0.411359642,-0.154970602,0.2,2.939849624,3.187994824
CHEMBL3260630,1,3.416657973,1,2,4,0,4,18.05199062,1,1,5,2,1,34.44990352,5,27,28.2924127,0.01730303,9.883888252,1.718882618,-0.433129958,1,8,10.30076712,5.316788604,0.0389413,3,27,-0.024231727,1.175048251,-0.106681751,0,5.6869753560000005,7.686621335,22.64523548,2,14,3,2,18.87376998,0.6672973289999999,1,-0.187247818,61.05510019,0.7979626759999999,-0.418418757,-0.048698682,0.259259259,2.95862069,3.239652988
CHEMBL3260899,1,3.492013787,1,2,4,0,4,18.23184214,1,1,5,3,1,34.44990352,5,27,28.2924127,0.016739526,9.883888252,1.736794592,-0.392283793,1,9,15.03763008,5.316788604,0.041034483,3,28,0.053175238,1.023717454,-0.127084592,0,5.351858133,7.412764017000001,28.71445679,3,13,3,2,14.48335494,0.6672973289999999,1,-0.060597648,61.05510019,0.800718445,-0.437343516,0.090741658,0.25,2.872093023,3.523472432
CHEMBL3260907,1,3.492013787,1,2,4,0,4,18.23184214,1,1,5,3,1,34.44990352,5,27,28.2924127,0.016365348000000002,9.883888252,1.736794592,-0.3952024870000001,1,9,15.03763008,5.316788604,0.041071429,3,28,0.031817581,1.02760512,-0.122782958,0,5.351858133,7.412764017000001,28.71445679,3,13,3,2,14.48335494,0.6672973289999999,1,-0.109464881,61.05510019,0.805531915,-0.439790494,0.054295574000000006,0.25,2.99408284,3.523472432
CHEMBL1957662,1,3.39688681,0,0,2,0,2,9.328170271,0,1,3,0,0,14.95193556,3,16,21.95893118,0.016801802,4.794537184,0.0,-0.574318121,1,3,19.56423182,9.473725907999999,0.038873874,1,17,0.052884619,0.86125621,0.064475882,1,5.733341277,7.7659930789999985,33.45795484,1,8,4,2,9.967957042,0.5997530529999999,0,0.044606565999999986,23.57916398,0.822077662,-0.848545873,0.084383975,0.315789474,2.696969697,0.0
CHEMBL524647,0,0.0,0,0,0,0,0,0.0,0,1,2,1,0,10.21669833,3,18,11.27014384,0.020952381000000003,14.488984099999998,0.0,-0.549760514,1,4,15.95036581,15.95036581,0.036858238,3,21,-0.074883639,1.110272716,0.104882621,0,4.844187086,7.03438793,0.0,5,15,2,3,0.0,0.5905383129999999,1,0.202881732,72.79640482,0.728131833,-0.539004057,-0.112326753,0.290322581,2.658823529,9.398188634
CHEMBL1272128,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0,10.21669833,3,18,11.27014384,0.028380952,13.89429036,0.0,-0.573853787,1,5,20.85027554,20.2555818,0.036767677,3,23,0.02643096,1.074464361,0.132587753,0,4.844187086,7.03438793,0.0,4,16,2,3,8.417796984,0.48847624,1,0.224717394,72.79640482,0.727450741,-0.6872737520000001,0.041253523,0.24137931,2.5,9.047403974
CHEMBL606376,0,0.0,0,1,2,1,2,8.691043446,1,1,2,1,2,19.33156291,4,22,33.41768391,0.024980159,24.1261001,3.458025794,-0.26337396,0,4,4.736862953999999,10.29612985,0.048518519,3,23,0.114821458,0.892861705,-0.209304221,0,4.94875989,7.19518732,28.1337943,3,11,3,0,0.0,0.501232212,0,0.040210425,59.65279381,0.7414804190000001,-0.225691588,0.184902224,0.15,2.515789474,0.0
CHEMBL606919,0,0.0,0,1,2,1,2,8.717620615,1,1,2,1,2,19.33156291,4,22,33.41768391,0.02447601,24.1261001,3.492783447,-0.226589561,0,4,4.736862953999999,5.559266895,0.046313130999999993,3,23,0.043491218,0.944405919,-0.274392686,0,4.94875989,7.19518732,22.38428247,4,10,3,0,0.0,0.501232212,0,-0.025918844,59.65279381,0.7533557479999999,-0.167236197,0.069039365,0.19047619,2.480769231,0.0
CHEMBL1824226,0,0.0,0,2,3,1,4,18.12520763,1,1,3,2,1,24.73242031,5,28,33.54816041,0.019958629,24.42827568,1.646649187,-0.360663314,0,6,5.316788604,5.316788604,0.038167849,4,29,0.136389955,0.91135128,-0.136588366,0,4.727387819,6.842683282,22.51475897,2,17,4,1,0.0,0.515922614,0,-0.246279989,85.32056847,0.7392451729999999,-0.280236463,0.231529665,0.08,3.016949153,2.898301157
CHEMBL2087975,0,0.0,1,2,4,0,4,18.08854515,1,1,4,2,1,24.56601526,5,27,27.4756319,0.018255814,4.983978521,1.770796223,-0.453087552,1,6,10.05365156,10.05365156,0.042739018,3,27,-0.025695956,1.034300718,0.039190636,0,5.351858133,7.412764017000001,27.57796651,2,14,2,1,14.48335494,0.580527208,0,-0.119839477,67.12146726,0.805683002,-0.420852614,-0.045200869000000005,0.130434783,3.063636364,3.449560421
CHEMBL1957660,1,3.248213341,0,0,2,0,2,9.104532077,0,1,3,0,0,14.95193556,3,16,21.95893118,0.017268519,4.794537184,0.0,-0.564706551,1,3,19.56423182,9.473725907999999,0.043380952,1,17,0.055530138,0.994911215,0.078614731,1,5.733341277,7.7659930789999985,33.45795484,1,8,4,2,9.967957042,0.5997530529999999,0,0.098776934,23.57916398,0.834596039,-0.838727032,0.091416041,0.235294118,2.662650602,0.0
CHEMBL1957663,1,3.1641654860000004,0,0,2,0,2,9.112660013,0,1,3,0,0,14.95193556,4,22,21.95893118,0.019786822,4.794537184,0.0,-0.541467451,1,4,19.77449303,14.79051451,0.042724868,2,23,0.059809131,1.194410569,-0.046772998,0,5.733341277,7.773594467000001,33.45795484,1,14,4,2,9.967957042,0.6893293,0,-0.132704559,53.91099932,0.773573436,-0.72967813,0.101597701,0.095238095,3.213483146,2.85417475
CHEMBL1835536,0,0.0,1,2,4,0,4,17.95050595,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021873522000000003,4.983978521,3.422633509,-0.452146631,1,7,5.316788604,5.316788604,0.045277778,3,28,-0.048504245,1.255355538,0.037112298,0,5.351858133,7.423568444,22.51475897,3,13,3,1,14.18117935,0.568041382,0,0.021936834,73.31831083,0.756331847,-0.291747658,-0.088683248,0.086956522,3.155963303,3.2907811060000003
CHEMBL1835527,0,0.0,1,2,4,0,4,17.868387600000005,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021141304,4.983978521,3.369606485,-0.464014264,1,7,5.316788604,5.316788604,0.046283951,3,28,-0.003203618,1.162393754,0.058676573,0,5.351858133,7.423568444,22.51475897,2,14,3,1,14.18117935,0.568041382,0,0.020117918,73.31831083,0.793551289,-0.30021305600000003,-0.005909804,0.045454545,3.22,3.1910743160000004
CHEMBL1957661,1,3.336985072,0,0,2,0,2,9.235307907000001,0,1,3,0,0,14.95193556,3,16,21.95893118,0.020354938,4.794537184,0.0,-0.572548808,1,3,19.56423182,9.473725907999999,0.037731481,1,17,0.0543466,0.899346025,0.069254998,1,5.733341277,7.7659930789999985,33.45795484,1,8,4,2,9.967957042,0.5997530529999999,0,0.04486077,23.57916398,0.839810365,-0.847114804,0.08800769300000001,0.27777777800000003,2.673913043,0.0
CHEMBL1765758,1,2.90925309,1,1,2,0,3,12.67541642,1,1,2,1,0,20.16532066,4,22,33.41768391,0.028975096,5.098681808,0.0,-0.6846449659999999,1,6,11.46733495,11.46733495,0.035250896000000004,3,22,-0.058135266,0.99169623,0.274448276,0,4.727387819,6.803505258,22.51475897,3,12,1,3,9.967957042,0.470452644,0,-0.173036642,54.59730362,0.702561021,-0.561507075,-0.104799562,0.0,2.694915254,0.0
CHEMBL3341954,0,0.0,0,1,1,0,1,4.673072534,0,0,2,2,0,10.30076712,3,18,22.25380597,0.031179138,0.0,0.0,-0.327936535,0,4,29.744075800000005,29.744075800000005,0.033039832000000005,3,18,0.099602138,0.851902468,-0.233574829,0,0.0,0.0,39.50234147,4,11,2,2,4.983978521,0.308992343,1,-0.098175006,48.66141305,0.718765413,-0.49668119,0.147797858,0.32,2.584507042,6.587979632000001
CHEMBL2024693,1,2.651428279,0,2,3,1,3,13.71490289,1,2,3,2,1,24.73242031,4,22,27.9781672,0.017547425,4.794537184,1.919198791,-0.547637949,0,5,4.983978521,5.559266895,0.042533875,3,23,-0.094857528,1.089983352,0.171318721,0,5.4161004020000005,7.535296702,17.07524226,3,10,2,1,14.64975998,0.572623765,0,-0.068655406,47.52005967,0.8096218829999999,-0.33818725200000005,-0.160079005,0.2,2.571428571,0.0
CHEMBL1835709,0,0.0,1,2,4,0,4,18.04086062,1,1,5,3,2,39.57921982,4,21,28.16193619,0.021141304,4.983978521,3.516957642,-0.384539634,1,8,10.21669833,5.316788604,0.046283951,2,22,0.001412318,0.951137572,-0.029700518,0,5.351858133,7.423568444,22.51475897,2,8,3,1,14.18117935,0.568041382,1,0.038239885,49.05284256,0.812144854,-0.28565071,0.002497752,0.318181818,3.066666667,3.493327402
CHEMBL1835525,0,0.0,1,2,4,0,4,17.80557715,1,1,4,2,2,29.36252149,5,27,28.16193619,0.02195,9.778515705,3.27630334,-0.5699658670000001,1,8,11.05045608,11.05045608,0.043255556,3,29,-0.033263622,1.047886151,0.13433993800000002,0,5.351858133,7.423568444,22.51475897,3,13,4,2,14.18117935,0.568041382,0,0.040826259,73.31831083,0.7896694740000001,-0.559192339,-0.062069435,0.043478261,3.25,3.109994069
CHEMBL1835112,0,0.0,1,2,4,0,4,17.88879206,1,1,4,2,2,29.36252149,5,27,28.16193619,0.020376543,4.983978521,3.405966842,-0.447369124,1,7,5.316788604,5.316788604,0.042992424,3,28,-0.004179818,1.125054407,0.038638261,0,5.351858133,7.423568444,22.51475897,2,14,3,1,14.18117935,0.586770121,0,0.031826548,79.38467790000001,0.748551445,-0.290697348,-0.007790885,0.045454545,3.15,3.222494069
CHEMBL186966,0,0.0,0,2,3,1,3,13.53480442,1,1,3,2,0,14.95193556,4,22,32.86185611,0.020962963,4.983978521,0.0,-0.604704476,0,4,5.733667477000001,5.733667477000001,0.042795699000000006,3,22,-0.011598002,1.0428872809999998,0.167987916,0,4.727387819,6.823286122000001,21.95893118,1,14,1,1,9.967957042,0.460772944,0,0.175509996,60.79414719,0.718481325,-0.33645515600000003,-0.021022889,0.0,2.6603773580000003,0.0
CHEMBL565645,0,0.0,0,2,3,1,3,14.00364755,1,2,4,2,1,19.74844179,4,22,33.41768391,0.018823232,19.44429716,2.107144842,-0.317497327,0,5,10.05365156,5.316788604,0.035054466,3,23,0.097605311,0.7124224029999999,-0.054094878,0,5.4161004020000005,7.535296702,22.51475897,3,12,3,1,0.0,0.591352505,0,-0.227945335,54.85825662,0.8074858859999999,-0.261373299,0.156643318,0.25,2.488549618,2.916604462
CHEMBL119976,0,0.0,0,2,3,1,3,14.16904767,1,2,4,2,1,19.74844179,4,22,33.41768391,0.016426768,14.64975998,2.156628874,-0.157959343,0,4,0.0,0.0,0.036775068,3,22,0.14999864699999998,0.946698179,-0.183963421,0,5.4161004020000005,7.535296702,22.51475897,3,13,1,0,0.0,0.587915717,0,-0.355038008,54.72778012,0.77276149,-0.058013858,0.24579157,0.19047619,2.20754717,0.0
CHEMBL325405,0,0.0,0,2,3,1,3,13.51314339,1,2,4,2,1,19.74844179,4,22,33.41768391,0.019392765,14.64975998,2.060422336,-0.174410426,0,4,0.0,0.0,0.037694444,3,22,0.139832968,0.87993973,-0.237954652,0,5.4161004020000005,7.535296702,22.51475897,3,12,2,0,4.390415048,0.587915717,0,-0.309337065,54.85825662,0.7872683840000001,-0.07610069900000001,0.311330625,0.15,2.244680851,0.0
CHEMBL278724,1,3.423052485,0,1,2,0,2,8.776283886,0,0,2,1,0,14.95193556,3,17,22.64523548,0.030855556,4.983978521,0.0,-0.426089424,0,3,9.720841475,4.736862953999999,0.038511905,2,17,-0.09230532,1.323580114,-0.01728852,0,4.727387819,6.842683282,28.39474731,2,9,3,1,4.983978521,0.364547899,0,0.136584843,48.79188955,0.812339693,-0.283100629,-0.14499214400000002,0.176470588,2.115942029,0.0
CHEMBL120587,0,0.0,0,2,3,1,3,14.27271216,1,2,4,2,1,19.74844179,4,22,33.41768391,0.019038889,14.64975998,2.148318689,-0.231901572,0,4,4.736862953999999,4.736862953999999,0.038699764,3,22,0.20339781,0.761511149,-0.105213529,0,5.4161004020000005,7.535296702,28.26427081,3,13,1,0,0.0,0.572623765,0,-0.360278331,48.66141305,0.816771833,-0.151197672,0.322227203,0.260869565,2.427419355,0.0
CHEMBL206017,1,2.948727373,0,2,3,0,3,13.34079684,0,0,4,3,0,20.16532066,4,23,33.77213846,0.020235507,19.86117603,0.0,-0.36152442,0,5,10.05365156,5.316788604,0.027375887,3,24,-0.020923471000000003,1.082661951,-0.056730193,0,4.59511985,6.605297921,33.77213846,3,13,4,2,0.0,0.506873575,0,0.1803059,73.18783433,0.79661948,-0.316624785,-0.033686659,0.2,2.772727273,3.015461684
CHEMBL1765759,1,2.860302186,1,1,2,0,3,12.08777539,1,1,2,1,0,20.16532066,3,16,22.16030442,0.027083333,5.098681808,0.0,-0.645803152,1,6,16.20419791,16.20419791,0.045902778,2,16,-0.095280584,0.780164648,0.241453724,0,4.727387819,6.803505258,17.13736782,2,6,2,3,4.983978521,0.368390572,0,-0.339009141,24.26546827,0.7929772079999999,-0.689792148,-0.16792529899999994,0.083333333,2.27027027,0.0
CHEMBL1835526,0,0.0,1,2,4,0,4,17.75624523,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021141304,4.983978521,3.285831419,-0.463762225,1,7,5.316788604,5.316788604,0.046283951,3,28,-0.011189518999999998,1.142271065,0.063051594,0,5.351858133,7.423568444,22.51475897,2,14,3,1,18.5715944,0.568041382,0,0.106825051,73.31831083,0.793551289,-0.323763262,-0.026129069,0.045454545,3.22,3.083049624
CHEMBL2321907,0,0.0,0,2,3,1,5,22.26294671,1,1,3,2,1,29.9458054,4,22,28.1086437,0.018583333,9.967957042,1.828897392,-0.388309659,0,6,0.0,0.0,0.039069444,3,22,0.009563012,1.076891187,-0.051891466,0,4.727387819,6.842683282,17.07524226,1,11,3,0,4.983978521,0.413860541,0,0.019904603,48.79188955,0.7799817720000001,-0.15497354,0.016170129,0.25,2.53271028,0.0
CHEMBL181958,0,0.0,0,3,4,1,4,17.44859064,1,1,4,3,0,19.93591408,4,22,32.86185611,0.020236928,4.983978521,0.0,-0.616256033,0,5,5.733667477000001,5.733667477000001,0.034166667000000005,3,22,0.031460978,0.920016201,0.190318474,0,4.727387819,6.823286122000001,21.82845468,2,9,4,1,14.95193556,0.460772944,0,-0.308669201,54.98873313,0.743072638,-0.381954986,0.060183012,0.0,2.272727273,0.0
CHEMBL1766451,0,0.0,0,2,3,1,3,13.89073513,1,1,3,2,1,19.74844179,5,28,33.41768391,0.018050109,19.44429716,1.785120622,-0.366585181,0,6,5.316788604,5.316788604,0.042843137,4,30,0.035823656,0.992375695,0.001256821,0,4.727387819,6.842683282,28.58398029,4,17,3,1,0.0,0.497193875,0,-0.07364547099999999,85.19009196,0.7746220620000001,-0.266456625,0.060030897,0.107142857,2.911764706,2.848809944
CHEMBL1765762,1,2.920686564,1,1,2,0,3,12.67514358,1,1,2,1,0,20.16532066,3,16,22.16030442,0.023075397,5.098681808,0.0,-0.703084157,1,7,16.78412356,16.78412356,0.032555556,2,16,-0.112921881,0.904192179,0.28386904,0,5.283203728999999,7.260522598,11.25737949,2,6,2,4,4.983978521,0.470452644,0,-0.146202463,24.26546827,0.7538154140000001,-0.6822671990000001,-0.190684771,0.3125,2.473684211,3.461846944
CHEMBL604261,0,0.0,0,1,2,1,2,8.703231233,1,1,2,1,2,19.33156291,4,22,33.41768391,0.024666667000000003,24.1261001,3.5192502830000003,-0.241164398,0,4,0.0,5.559266895,0.049944444000000005,3,23,0.066210814,1.003940221,-0.256046564,0,4.94875989,7.19518732,22.38428247,4,10,3,0,0.0,0.501232212,0,0.029574123,59.65279381,0.734486558,-0.13763297300000002,0.107537454,0.15,2.285714286,0.0
CHEMBL593708,0,0.0,0,1,2,1,2,8.703231233,1,1,2,1,2,19.33156291,4,22,39.49370401,0.024980159,24.1261001,3.4880002830000003,-0.248245178,0,4,0.0,5.559266895,0.048518519,3,24,0.110528272,1.025120794,-0.258337264,0,4.94875989,7.19518732,22.38428247,4,11,4,0,0.0,0.501232212,0,0.063048126,66.23172949,0.724362263,-0.145848427,0.179832255,0.095238095,2.473684211,0.0
CHEMBL2385591,0,0.0,1,2,3,1,3,13.84375571,2,2,4,3,1,24.89882535,5,27,38.80390812,0.020050505,4.983978521,1.865163561,-0.238910057,1,6,10.21669833,10.21669833,0.025462963,4,27,0.102472474,0.8222872859999999,-0.18198101100000005,0,4.727387819,6.842683282,22.25380597,5,11,5,1,9.499376415,0.5964498220000001,1,-0.289488066,79.38467790000001,0.733551191,-0.156621266,0.17255163899999998,0.16,3.311688312,3.3991171560000004
CHEMBL1835523,0,0.0,1,2,4,0,4,17.57220723,1,1,4,2,2,29.36252149,5,27,28.16193619,0.023539095,4.983978521,3.079049674,-0.649103333,1,7,10.05365156,10.05365156,0.042273663,3,28,-0.024014133,0.850753975,0.173879233,0,5.351858133,7.423568444,28.26427081,2,14,3,1,14.18117935,0.568041382,0,-0.13718006300000002,73.31831083,0.7899700909999999,-0.804561199,-0.07366650400000001,0.086956522,3.2962962960000004,2.90131493
CHEMBL1835528,0,0.0,1,2,4,0,4,17.92926489,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021141304,4.983978521,3.415084378,-0.44927262,1,7,5.316788604,5.316788604,0.046283951,3,28,-0.037108661,1.096587554,0.04859601,0,5.351858133,7.423568444,22.51475897,3,13,3,1,14.18117935,0.568041382,0,0.005553766999999999,73.31831083,0.772008792,-0.289654686,-0.067848011,0.086956522,3.150943396,3.2497162910000004
CHEMBL1957659,1,2.856083711,0,0,2,0,2,8.583362072,0,1,3,0,0,14.95193556,3,16,21.95893118,0.023871528,0.0,0.0,-0.563537536,1,3,19.56423182,9.473725907999999,0.044949495,1,17,0.093503952,0.985641446,-0.045290366,1,5.733341277,7.773594467000001,33.45795484,1,8,4,2,14.76249423,0.587267227,0,-0.082284058,23.57916398,0.8433024170000001,-0.8792402579999999,0.160081353,0.133333333,2.535714286,0.0
CHEMBL2087976,0,0.0,1,2,4,0,4,17.79575163,1,1,4,2,1,24.56601526,5,27,27.4756319,0.017721088,4.983978521,1.694622754,-0.690836208,1,6,10.05365156,10.05365156,0.044036281,3,27,-0.03079547,0.981166416,0.208496123,0,5.351858133,7.412764017000001,27.57796651,2,14,2,1,14.48335494,0.580527208,0,-0.211988359,67.12146726,0.805683002,-0.8513756020000001,-0.093066653,0.130434783,3.172727273,3.257575468
CHEMBL203214,0,0.0,1,1,3,0,3,13.87489261,1,2,4,1,2,24.31554143,4,21,33.54816041,0.019212963,9.665781456,4.18369213,-0.224753402,1,5,4.567099648,0.0,0.034845679,2,21,0.007419173,0.908921468,-0.1954675,0,5.82008293,7.9276850460000015,22.51475897,2,11,1,0,4.983978521,0.755618931,0,-0.249481169,48.92236606,0.819642517,-0.111829582,0.012615746,0.210526316,2.523809524,0.0
CHEMBL3260567,1,3.3515284860000003,1,2,4,0,4,17.82136532,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018525132,4.983978521,1.70310909,-0.483831348,1,7,10.30076712,5.316788604,0.040899471,3,27,0.045052516,1.3354445659999998,-0.078097391,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,18.87376998,0.580527208,0,-0.222937711,67.12146726,0.7918024309999999,-0.414487771,0.099391177,0.090909091,3.145631068,3.092864439
CHEMBL388978,0,0.0,0,0,2,0,0,0.0,0,1,5,1,2,19.7677765,5,24,43.61169973,0.026680985,4.794537184,4.70025085,-0.478303238,0,4,29.24150241,10.63357721,0.040017007,3,25,0.123148602,1.154097974,-0.001708265,0,6.008813185,8.319961022000001,0.0,6,12,1,2,0.0,0.8578562670000001,1,0.027381543,48.53093655,0.786392323,-0.544270016,0.190246685,0.321428571,2.203883495,6.640111067
CHEMBL2087974,0,0.0,1,2,4,0,4,18.10753221,1,1,4,2,1,24.56601526,5,27,27.4756319,0.017202381,4.983978521,1.7796719630000002,-0.5148478439999999,1,6,5.316788604,5.316788604,0.043848238,3,27,-0.061754398,1.137322989,0.110571614,0,5.351858133,7.412764017000001,21.82845468,3,13,2,1,14.48335494,0.580527208,0,-0.050145433,67.12146726,0.768162052,-0.330073222,-0.109473632,0.130434783,3.133333333,3.472360166
CHEMBL2024686,0,0.0,0,2,3,1,3,13.34473046,1,1,3,2,2,24.31554143,4,22,27.9781672,0.022476852,4.794537184,3.294369174,-0.480852615,0,5,4.567099648,5.559266895,0.045641026,3,23,-0.19556714600000005,1.195422831,0.082486268,0,4.727387819,6.823286122000001,17.07524226,3,9,3,0,14.64975998,0.4142664270000001,0,-0.21598464,53.71690324,0.7853766809999999,-0.278154179,-0.329075781,0.15789473699999998,2.469879518,0.0
